playlist_id,media_item_id,ingest_timestamp,position
2,610,2022-05-19 13:44:52.217251,110
2,652,2022-05-19 13:44:51.97082,97
2,655,2022-05-19 13:44:50.867833,27
2,816,2022-05-19 13:44:53.422801,169
2,937,2022-05-19 13:44:50.406515,3
2,995,2022-05-19 13:44:52.941032,143
3,50,2022-05-19 12:32:11.874705,31
3,139,2022-05-19 12:32:12.380008,51
3,200,2022-05-19 12:32:13.255084,86
3,438,2022-05-19 12:32:12.162486,42
3,448,2022-05-19 12:32:12.683032,61
3,538,2022-05-19 12:32:11.029168,1
3,657,2022-05-19 12:32:11.274453,11
3,870,2022-05-19 12:32:12.400761,52
3,1013,2022-05-19 12:32:12.764428,65
4,141,2022-05-19 13:44:43.948932,139
4,291,2022-05-19 13:44:43.723759,126
4,334,2022-05-19 13:44:42.461494,59
4,352,2022-05-19 13:44:45.541289,235
4,376,2022-05-19 13:44:45.015871,206
4,516,2022-05-19 13:44:44.990061,204
4,625,2022-05-19 13:44:45.72317,247
4,1003,2022-05-19 13:44:41.571537,12
5,39,2022-05-19 13:42:23.028398,51
5,191,2022-05-19 13:42:24.159017,119
5,443,2022-05-19 13:42:23.897034,103
5,545,2022-05-19 13:42:22.346463,10
5,589,2022-05-19 13:42:22.864977,42
5,799,2022-05-19 13:42:23.210725,61
5,847,2022-05-19 13:42:22.739678,34
6,35,2022-05-19 12:19:27.370617,70
6,62,2022-05-19 12:19:26.607393,40
6,194,2022-05-19 12:19:27.429351,72
6,237,2022-05-19 12:19:27.270498,66
6,409,2022-05-19 12:19:28.785125,130
6,457,2022-05-19 12:19:29.04371,141
6,512,2022-05-19 12:19:27.704139,83
6,970,2022-05-19 12:19:26.637683,41
6,983,2022-05-19 12:19:28.684844,125
7,557,2022-05-19 13:12:18.816119,6
7,869,2022-05-19 13:12:19.007452,14
8,48,2022-05-19 13:23:20.863391,11
8,80,2022-05-19 13:23:21.921558,60
8,211,2022-05-19 13:23:22.647887,97
8,222,2022-05-19 13:23:23.071011,119
8,248,2022-05-19 13:23:22.908977,110
8,543,2022-05-19 13:23:22.473309,88
8,578,2022-05-19 13:23:23.238895,128
8,611,2022-05-19 13:23:22.706976,100
8,641,2022-05-19 13:23:23.374708,136
8,764,2022-05-19 13:23:22.19153,74
8,1042,2022-05-19 13:23:22.996545,115
9,807,2022-05-19 12:19:21.090959,4
9,913,2022-05-19 12:19:21.819145,38
10,150,2022-05-19 13:13:14.42528,102
10,173,2022-05-19 13:13:15.400601,149
10,192,2022-05-19 13:13:15.968016,183
10,207,2022-05-19 13:13:12.812747,16
10,337,2022-05-19 13:13:14.637576,111
10,375,2022-05-19 13:13:15.641621,164
10,448,2022-05-19 13:13:13.048533,30
10,510,2022-05-19 13:13:13.015648,28
10,538,2022-05-19 13:13:12.61283,5
10,573,2022-05-19 13:13:15.275581,143
10,579,2022-05-19 13:13:13.531712,58
10,639,2022-05-19 13:13:15.326271,146
10,657,2022-05-19 13:13:13.187577,37
10,898,2022-05-19 13:13:12.732686,11
10,966,2022-05-19 13:13:15.7184,169
10,1007,2022-05-19 13:13:15.91199,180
10,1021,2022-05-19 13:13:12.949345,24
10,1027,2022-05-19 13:13:14.839266,121
4,30,2022-05-20 13:37:37.435571,88
4,115,2022-05-20 13:37:39.654726,217
4,143,2022-05-20 13:37:38.413159,146
4,371,2022-05-20 13:37:38.734265,165
4,462,2022-05-20 13:37:36.283733,26
4,868,2022-05-20 13:37:37.881916,112
4,928,2022-05-20 13:37:37.469675,90
4,1004,2022-05-20 13:37:39.92959,233
6,87,2022-05-20 12:19:16.493505,127
6,404,2022-05-20 12:19:15.410454,72
8,522,2022-05-20 13:18:59.246635,136
9,426,2022-05-20 12:19:10.476685,34
10,161,2022-05-20 13:08:27.921075,113
10,188,2022-05-20 13:08:27.50142,92
10,372,2022-05-20 13:08:29.385546,183
10,373,2022-05-20 13:08:28.983457,165
10,616,2022-05-20 13:08:27.340621,84
10,640,2022-05-20 13:08:26.791683,60
10,654,2022-05-20 13:08:28.962605,164
10,688,2022-05-20 13:08:28.262569,132
10,790,2022-05-20 13:08:29.04882,167
10,839,2022-05-20 13:08:29.552097,192
10,991,2022-05-20 13:08:26.442592,49
6,896,2022-05-20 12:19:16.91485,148
9,29,2022-05-20 12:19:10.396104,30
9,181,2022-05-20 12:19:09.733649,2
4,500,2022-05-20 13:37:39.741365,222
4,800,2022-05-20 13:37:38.068166,123
6,555,2022-05-20 12:19:16.028257,103
10,151,2022-05-20 13:08:25.75456,34
10,606,2022-05-20 13:08:27.419109,87
9,10,2022-05-20 12:19:09.858231,7
2,298,2022-05-20 13:37:47.028254,124
4,69,2022-05-20 13:37:39.414595,202
4,142,2022-05-20 13:37:38.631837,159
4,186,2022-05-20 13:37:38.544353,154
4,215,2022-05-20 13:37:39.952204,234
4,402,2022-05-20 13:37:37.789419,107
4,416,2022-05-20 13:37:39.774248,224
4,648,2022-05-20 13:37:38.176016,130
4,658,2022-05-20 13:37:37.849221,110
4,691,2022-05-20 13:37:38.42957,147
4,872,2022-05-20 13:37:39.605353,214
4,909,2022-05-20 13:37:38.559523,155
4,963,2022-05-20 13:37:38.1609,129
6,18,2022-05-20 12:19:15.859272,94
6,29,2022-05-20 12:19:15.919201,97
6,131,2022-05-20 12:19:15.704445,86
6,324,2022-05-20 12:19:14.11259,14
6,428,2022-05-20 12:19:14.82593,44
6,582,2022-05-20 12:19:16.217287,112
6,732,2022-05-20 12:19:15.356597,69
6,843,2022-05-20 12:19:16.642403,135
6,964,2022-05-20 12:19:16.403029,122
6,986,2022-05-20 12:19:15.814838,92
8,232,2022-05-20 13:18:57.945959,101
8,754,2022-05-20 13:18:59.402234,141
8,889,2022-05-20 13:18:58.968522,128
10,91,2022-05-20 13:08:26.889573,65
10,244,2022-05-20 13:08:27.396678,86
10,310,2022-05-20 13:08:29.178389,173
10,317,2022-05-20 13:08:29.535996,191
10,467,2022-05-20 13:08:28.777269,157
10,581,2022-05-20 13:08:27.170067,78
10,601,2022-05-20 13:08:26.119101,41
10,634,2022-05-20 13:08:25.583752,27
10,833,2022-05-20 13:08:27.457184,89
10,864,2022-05-20 13:08:28.080968,121
10,993,2022-05-20 13:08:25.138761,9
2,452,2022-05-20 13:37:47.386107,139
2,748,2022-05-20 13:37:47.119285,128
4,8,2022-05-20 13:37:39.970046,235
4,13,2022-05-20 13:37:39.543296,210
4,46,2022-05-20 13:37:39.141209,187
4,66,2022-05-20 13:37:38.364393,143
4,240,2022-05-20 13:37:39.757259,223
4,340,2022-05-20 13:37:38.669578,161
4,348,2022-05-20 13:37:38.847934,172
4,580,2022-05-20 13:37:38.940968,177
4,796,2022-05-20 13:37:38.922651,176
4,988,2022-05-20 13:37:38.323492,140
5,167,2022-05-20 13:35:37.06719,110
5,475,2022-05-20 13:35:36.978804,106
6,275,2022-05-20 12:19:15.199481,62
6,403,2022-05-20 12:19:14.219068,18
6,789,2022-05-20 12:19:16.624932,134
6,836,2022-05-20 12:19:14.790146,42
8,100,2022-05-20 13:18:58.857406,124
8,276,2022-05-20 13:18:58.621637,116
8,399,2022-05-20 13:18:58.110307,104
8,769,2022-05-20 13:18:58.172763,105
8,890,2022-05-20 13:18:59.538121,146
9,4,2022-05-20 12:19:09.9821,12
9,56,2022-05-20 12:19:10.265988,23
9,315,2022-05-20 12:19:10.109016,16
9,669,2022-05-20 12:19:10.298005,25
9,703,2022-05-20 12:19:09.758959,3
9,729,2022-05-20 12:19:10.190526,19
10,2,2022-05-20 13:08:28.414077,140
10,129,2022-05-20 13:08:28.109572,123
10,228,2022-05-20 13:08:27.472154,90
10,308,2022-05-20 13:08:27.982985,116
10,407,2022-05-20 13:08:28.192482,128
10,545,2022-05-20 13:08:28.208327,129
10,575,2022-05-20 13:08:28.588208,149
6,41,2022-05-20 12:19:15.569003,80
10,272,2022-05-20 13:08:29.613807,194
2,301,2022-05-20 13:37:46.861421,116
6,426,2022-05-20 12:19:15.471573,75
6,599,2022-05-20 12:19:15.547098,79
9,804,2022-05-20 12:19:09.717725,1
2,299,2022-05-20 13:37:47.494435,145
4,28,2022-05-20 13:37:38.396971,145
4,101,2022-05-20 13:37:39.871384,230
4,286,2022-05-20 13:37:39.818176,227
4,347,2022-05-20 13:37:39.561317,211
4,454,2022-05-20 13:37:38.752913,166
4,491,2022-05-20 13:37:39.378089,200
4,514,2022-05-20 13:37:37.501929,92
4,545,2022-05-20 13:37:36.046879,14
4,664,2022-05-20 13:37:38.9838,179
4,668,2022-05-20 13:37:38.147332,128
4,799,2022-05-20 13:37:36.23088,23
4,947,2022-05-20 13:37:39.576804,212
6,73,2022-05-20 12:19:16.4585,125
6,210,2022-05-20 12:19:16.070505,105
6,329,2022-05-20 12:19:15.955105,99
6,724,2022-05-20 12:19:14.847609,45
8,108,2022-05-20 13:18:59.369957,140
9,379,2022-05-20 12:19:09.91766,10
10,59,2022-05-20 13:08:28.447292,142
10,660,2022-05-20 13:08:28.601346,150
10,770,2022-05-20 13:08:28.431785,141
10,775,2022-05-20 13:08:27.372514,85
10,959,2022-05-20 13:08:26.094952,40
10,984,2022-05-20 13:08:28.348464,136
4,63,2022-05-20 13:37:38.046449,122
6,807,2022-05-20 12:19:16.25336,114
10,762,2022-05-20 13:08:28.653466,152
4,316,2022-05-20 13:37:38.130227,127
4,327,2022-05-20 13:37:36.304491,27
10,689,2022-05-20 13:08:26.651865,54
10,878,2022-05-20 13:08:27.261866,81
2,94,2022-05-20 13:37:47.007185,123
2,339,2022-05-20 13:37:47.218054,131
2,740,2022-05-20 13:37:46.990077,122
4,204,2022-05-20 13:37:39.083118,184
4,275,2022-05-20 13:37:38.026629,121
4,364,2022-05-20 13:37:38.115931,126
4,485,2022-05-20 13:37:38.651175,160
4,617,2022-05-20 13:37:39.261444,193
4,1019,2022-05-20 13:37:38.529737,153
6,61,2022-05-20 12:19:14.941295,50
6,140,2022-05-20 12:19:15.758625,89
6,216,2022-05-20 12:19:16.771687,141
6,439,2022-05-20 12:19:14.539806,30
6,468,2022-05-20 12:19:16.854416,145
8,135,2022-05-20 13:18:55.890792,17
8,949,2022-05-20 13:18:59.601611,148
9,937,2022-05-20 12:19:10.160948,18
10,6,2022-05-20 13:08:27.559845,95
10,178,2022-05-20 13:08:27.292585,82
10,218,2022-05-20 13:08:26.516533,51
10,447,2022-05-20 13:08:26.87225,64
10,624,2022-05-20 13:08:29.065258,168
10,1011,2022-05-20 13:08:27.742616,105
6,737,2022-05-20 12:19:14.512542,29
6,884,2022-05-20 12:19:14.650761,35
6,906,2022-05-20 12:19:14.286198,21
10,243,2022-05-20 13:08:29.651278,196
10,394,2022-05-20 13:08:29.637806,195
10,566,2022-05-20 13:08:28.570428,148
6,673,2022-05-20 12:19:15.291815,66
10,82,2022-05-20 13:08:29.667343,197
2,731,2022-05-20 13:37:47.066741,126
4,34,2022-05-20 13:37:39.160275,188
4,843,2022-05-20 13:37:38.496933,151
5,123,2022-05-20 13:35:37.230386,117
5,449,2022-05-20 13:35:37.174299,114
6,20,2022-05-20 12:19:16.234877,113
6,36,2022-05-20 12:19:15.878686,95
6,68,2022-05-20 12:19:14.605458,33
6,274,2022-05-20 12:19:15.940446,98
6,328,2022-05-20 12:19:16.090733,106
6,415,2022-05-20 12:19:14.994823,53
6,541,2022-05-20 12:19:15.717848,87
6,791,2022-05-20 12:19:15.333582,68
6,793,2022-05-20 12:19:16.667225,136
6,927,2022-05-20 12:19:14.450282,27
8,246,2022-05-20 13:18:58.745993,119
8,474,2022-05-20 13:18:58.791785,121
8,961,2022-05-20 13:18:58.995211,129
9,482,2022-05-20 12:19:10.069469,15
10,7,2022-05-20 13:08:28.540342,147
10,187,2022-05-20 13:08:27.317131,83
10,256,2022-05-20 13:08:29.277175,178
10,297,2022-05-20 13:08:26.854138,63
10,434,2022-05-20 13:08:25.968417,37
10,502,2022-05-20 13:08:28.675134,153
10,590,2022-05-20 13:08:26.944759,68
10,683,2022-05-20 13:08:27.949413,114
10,825,2022-05-20 13:08:26.963625,69
10,930,2022-05-20 13:08:28.245872,131
4,321,2022-05-20 13:37:39.432444,203
4,528,2022-05-20 13:37:37.564563,96
6,146,2022-05-20 12:19:15.973917,100
10,591,2022-05-20 13:08:27.670754,101
2,362,2022-05-20 13:37:47.294084,134
4,253,2022-05-20 13:37:39.309383,196
4,636,2022-05-20 13:37:39.022463,181
4,677,2022-05-20 13:37:37.961287,117
4,1036,2022-05-20 13:37:38.685772,162
6,667,2022-05-20 12:19:14.58169,32
10,954,2022-05-20 13:08:28.748697,156
10,974,2022-05-20 13:08:27.650421,100
4,126,2022-05-20 13:37:39.358936,199
4,469,2022-05-20 13:37:39.510525,208
4,473,2022-05-20 13:37:38.715907,164
4,540,2022-05-20 13:37:39.589813,213
4,558,2022-05-20 13:37:36.16878,20
4,777,2022-05-20 13:37:39.723817,221
4,835,2022-05-20 13:37:39.706449,220
4,955,2022-05-20 13:37:38.208426,132
4,957,2022-05-20 13:37:39.524656,209
4,978,2022-05-20 13:37:39.833635,228
4,1005,2022-05-20 13:37:38.515461,152
6,647,2022-05-20 12:19:16.009039,102
6,808,2022-05-20 12:19:16.522847,128
8,152,2022-05-20 13:18:58.84082,123
8,185,2022-05-20 13:18:58.06622,103
8,705,2022-05-20 13:18:58.766647,120
9,363,2022-05-20 12:19:10.245928,22
9,686,2022-05-20 12:19:10.22771,21
10,44,2022-05-20 13:08:25.703126,32
10,154,2022-05-20 13:08:28.176789,127
10,162,2022-05-20 13:08:29.593622,193
10,177,2022-05-20 13:08:29.156555,172
10,198,2022-05-20 13:08:28.067899,120
10,422,2022-05-20 13:08:27.5201,93
10,506,2022-05-20 13:08:26.813415,61
10,594,2022-05-20 13:08:26.720525,57
10,701,2022-05-20 13:08:26.982702,70
10,702,2022-05-20 13:08:27.882514,111
10,788,2022-05-20 13:08:29.459673,187
10,854,2022-05-20 13:08:27.075814,75
2,230,2022-05-20 13:37:46.210099,87
2,862,2022-05-20 13:37:47.331555,136
4,57,2022-05-20 13:37:39.890583,231
4,86,2022-05-20 13:37:39.341269,198
4,144,2022-05-20 13:37:39.209433,190
4,241,2022-05-20 13:37:38.381966,144
4,406,2022-05-20 13:37:38.279987,137
4,551,2022-05-20 13:37:38.08715,124
4,731,2022-05-20 13:37:37.867082,111
4,826,2022-05-20 13:37:36.090553,16
4,841,2022-05-20 13:37:37.898151,113
6,11,2022-05-20 12:19:15.74211,88
6,83,2022-05-20 12:19:14.354454,24
6,459,2022-05-20 12:19:16.270472,115
6,476,2022-05-20 12:19:16.160358,109
6,696,2022-05-20 12:19:14.80952,43
6,981,2022-05-20 12:19:16.739486,139
8,1,2022-05-20 13:18:59.621332,149
8,858,2022-05-20 13:18:58.227796,106
9,511,2022-05-20 12:19:10.360027,28
10,208,2022-05-20 13:08:29.22494,175
10,405,2022-05-20 13:08:25.732317,33
10,453,2022-05-20 13:08:26.912084,66
10,565,2022-05-20 13:08:28.097338,122
10,574,2022-05-20 13:08:27.000899,71
10,576,2022-05-20 13:08:28.331108,135
10,972,2022-05-20 13:08:27.965916,115
10,1025,2022-05-20 13:08:27.612527,98
2,423,2022-05-20 13:37:47.465175,143
6,309,2022-05-20 12:19:14.774846,41
6,470,2022-05-20 12:19:14.713346,38
6,490,2022-05-20 12:19:15.649988,83
8,994,2022-05-20 13:18:59.437832,142
6,700,2022-05-20 12:19:15.129064,59
4,258,2022-05-20 13:37:39.449433,204
4,501,2022-05-20 13:37:36.127071,18
6,553,2022-05-20 12:19:14.077139,12
6,569,2022-05-20 12:19:16.831301,144
10,812,2022-05-20 13:08:26.831482,62
2,1038,2022-05-20 13:37:46.904537,118
10,242,2022-05-20 13:08:28.301327,134
1,552,2022-05-20 12:30:32.730715,82
2,466,2022-05-20 13:37:47.402739,140
2,563,2022-05-20 13:37:47.368269,138
2,995,2022-05-20 13:37:47.479232,144
4,141,2022-05-20 13:37:38.294451,138
4,291,2022-05-20 13:37:38.100838,125
4,352,2022-05-20 13:37:39.992003,236
4,376,2022-05-20 13:37:39.494209,207
4,516,2022-05-20 13:37:39.463141,205
5,191,2022-05-20 13:35:37.246208,118
5,545,2022-05-20 13:35:35.506114,13
6,237,2022-05-20 12:19:14.735598,39
6,457,2022-05-20 12:19:16.755696,140
6,970,2022-05-20 12:19:15.23016,63
6,983,2022-05-20 12:19:16.422183,123
8,222,2022-05-20 13:18:58.710583,118
8,578,2022-05-20 13:18:58.945317,127
8,641,2022-05-20 13:18:59.221405,135
8,1042,2022-05-20 13:18:58.535154,114
10,150,2022-05-20 13:08:27.597115,97
10,173,2022-05-20 13:08:28.464866,143
10,192,2022-05-20 13:08:29.261268,177
10,337,2022-05-20 13:08:27.756546,106
10,375,2022-05-20 13:08:28.850664,160
10,573,2022-05-20 13:08:28.381933,138
10,579,2022-05-20 13:08:26.694581,56
10,657,2022-05-20 13:08:25.9155,36
10,966,2022-05-20 13:08:28.829168,159
10,1007,2022-05-20 13:08:29.210896,174
10,1027,2022-05-20 13:08:28.005374,117
6,703,2022-05-20 12:19:13.913843,4
6,911,2022-05-20 12:19:15.455821,74
6,760,2022-05-20 12:19:15.093017,57
10,107,2022-05-20 13:08:29.7006,199
4,445,2022-05-20 13:37:38.772256,167
4,527,2022-05-20 13:37:38.236597,134
4,816,2022-05-20 13:37:39.687994,219
4,937,2022-05-20 13:37:38.890526,174
4,995,2022-05-20 13:37:37.45199,89
4,1009,2022-05-20 13:37:38.702463,163
5,140,2022-05-20 13:35:37.003944,107
6,4,2022-05-20 12:19:13.862946,1
6,23,2022-05-20 12:19:15.147384,60
6,33,2022-05-20 12:19:15.779777,90
6,111,2022-05-20 12:19:16.129158,108
6,430,2022-05-20 12:19:16.684629,137
6,534,2022-05-20 12:19:15.592485,81
6,567,2022-05-20 12:19:14.665896,36
6,656,2022-05-20 12:19:15.431997,73
6,669,2022-05-20 12:19:15.899183,96
6,797,2022-05-20 12:19:14.330689,23
8,396,2022-05-20 13:18:58.447539,111
8,441,2022-05-20 13:18:58.336331,109
8,871,2022-05-20 13:18:55.821593,13
10,226,2022-05-20 13:08:28.622343,151
10,302,2022-05-20 13:08:26.671323,55
10,753,2022-05-20 13:08:25.297844,15
10,842,2022-05-20 13:08:26.369613,48
10,942,2022-05-20 13:08:29.30202,179
10,1028,2022-05-20 13:08:29.08996,169
2,549,2022-05-20 13:37:47.275372,133
4,466,2022-05-20 13:37:38.248441,135
4,556,2022-05-20 13:37:39.245148,192
4,563,2022-05-20 13:37:38.00795,120
4,610,2022-05-20 13:37:37.722223,104
4,652,2022-05-20 13:37:37.546706,95
10,542,2022-05-20 13:08:26.480009,50
10,820,2022-05-20 13:08:29.340299,181
5,734,2022-05-20 13:35:37.211564,116
6,56,2022-05-20 12:19:15.529839,78
2,224,2022-05-20 13:37:46.922792,119
4,23,2022-05-20 13:37:36.265589,25
4,24,2022-05-20 13:37:39.279095,194
4,120,2022-05-20 13:37:37.605395,98
4,203,2022-05-20 13:37:38.574514,156
4,465,2022-05-20 13:37:39.32544,197
4,503,2022-05-20 13:37:37.981084,118
4,968,2022-05-20 13:37:39.851779,229
4,982,2022-05-20 13:37:39.802975,226
4,985,2022-05-20 13:37:38.477426,150
5,355,2022-05-20 13:35:37.102492,111
5,836,2022-05-20 13:35:35.457371,10
6,167,2022-05-20 12:19:16.4764,126
6,357,2022-05-20 12:19:16.306164,117
6,527,2022-05-20 12:19:16.38934,121
6,937,2022-05-20 12:19:15.688627,85
8,12,2022-05-20 13:18:58.889983,125
10,235,2022-05-20 13:08:27.034171,73
10,496,2022-05-20 13:08:29.427657,185
10,557,2022-05-20 13:08:28.878201,161
10,710,2022-05-20 13:08:29.401471,184
10,723,2022-05-20 13:08:29.112289,170
10,728,2022-05-20 13:08:28.146171,125
10,760,2022-05-20 13:08:27.718485,104
10,865,2022-05-20 13:08:28.693266,154
10,880,2022-05-20 13:08:28.723097,155
6,471,2022-05-20 12:19:13.950234,6
8,36,2022-05-20 13:18:59.521999,145
2,715,2022-05-20 13:37:47.349838,137
4,879,2022-05-20 13:37:39.90452,232
10,619,2022-05-20 13:08:27.811269,108
6,151,2022-05-20 12:19:14.001532,8
6,188,2022-05-20 12:19:15.504603,77
6,840,2022-05-20 12:19:14.239608,19
1,994,2022-05-20 12:30:32.711913,81
9,647,2022-05-20 12:19:10.516896,36
9,1017,2022-05-20 12:19:09.94715,11
2,786,2022-05-20 13:37:46.740135,110
6,603,2022-05-20 12:19:15.665316,84
5,766,2022-05-20 13:35:37.261468,119
6,1041,2022-05-20 12:19:14.183209,17
9,274,2022-05-20 12:19:10.565209,38
2,605,2022-05-20 13:37:47.514834,146
2,896,2022-05-20 13:37:47.190299,130
4,277,2022-05-20 13:37:39.29571,195
4,330,2022-05-20 13:37:39.641414,216
4,494,2022-05-20 13:37:40.026701,238
4,521,2022-05-20 13:37:38.797435,169
4,1034,2022-05-20 13:37:37.514224,93
6,421,2022-05-20 12:19:16.200843,111
6,495,2022-05-20 12:19:15.041435,55
6,763,2022-05-20 12:19:16.108419,107
8,199,2022-05-20 13:18:59.568161,147
8,270,2022-05-20 13:18:57.999263,102
8,711,2022-05-20 13:18:58.298352,108
10,252,2022-05-20 13:08:27.486784,91
10,851,2022-05-20 13:08:27.790606,107
10,1002,2022-05-20 13:08:27.108345,76
2,133,2022-05-20 13:37:46.885938,117
4,325,2022-05-20 13:37:38.456264,149
4,682,2022-05-20 13:37:37.626686,99
5,940,2022-05-20 13:35:36.945539,105
6,511,2022-05-20 12:19:14.965382,51
6,755,2022-05-20 12:19:14.163351,16
8,344,2022-05-20 13:18:58.823418,122
8,545,2022-05-20 13:18:55.559274,2
8,765,2022-05-20 13:18:55.871917,16
9,11,2022-05-20 12:19:10.453643,33
10,25,2022-05-20 13:08:29.477075,188
10,623,2022-05-20 13:08:27.135947,77
10,219,2022-05-20 13:08:27.831822,109
9,174,2022-05-20 12:19:10.313286,26
2,275,2022-05-20 13:37:46.189877,86
2,829,2022-05-20 13:37:47.04808,125
4,94,2022-05-20 13:37:37.91978,114
4,293,2022-05-20 13:37:36.066538,15
4,488,2022-05-20 13:37:39.123553,186
4,665,2022-05-20 13:37:38.266903,136
4,831,2022-05-20 13:37:39.189146,189
6,279,2022-05-20 12:19:16.612292,133
6,604,2022-05-20 12:19:16.345191,119
6,799,2022-05-20 12:19:15.79607,91
8,202,2022-05-20 13:18:58.466486,112
8,281,2022-05-20 13:18:59.014533,130
8,632,2022-05-20 13:18:59.306503,138
10,22,2022-05-20 13:08:28.480966,144
10,32,2022-05-20 13:08:28.131643,124
10,81,2022-05-20 13:08:26.926216,67
10,97,2022-05-20 13:08:28.276742,133
10,179,2022-05-20 13:08:28.804187,158
10,180,2022-05-20 13:08:27.057121,74
10,183,2022-05-20 13:08:27.704787,103
10,306,2022-05-20 13:08:28.22727,130
10,351,2022-05-20 13:08:29.24106,176
10,440,2022-05-20 13:08:27.571789,96
10,745,2022-05-20 13:08:28.051041,119
10,918,2022-05-20 13:08:27.015786,72
10,952,2022-05-20 13:08:29.447462,186
10,969,2022-05-20 13:08:27.197308,79
4,147,2022-05-20 13:37:38.963049,178
4,164,2022-05-20 13:37:36.191011,21
4,882,2022-05-20 13:37:37.945899,116
6,847,2022-05-20 12:19:16.323453,118
4,761,2022-05-20 13:37:39.788424,225
4,263,2022-05-20 13:37:38.784325,168
2,658,2022-05-20 13:37:46.947567,120
4,155,2022-05-20 13:37:38.866495,173
4,236,2022-05-20 13:37:37.769369,106
4,254,2022-05-20 13:37:38.998614,180
4,298,2022-05-20 13:37:37.827141,109
4,307,2022-05-20 13:37:40.011803,237
4,432,2022-05-20 13:37:38.193435,131
4,518,2022-05-20 13:37:38.614989,158
4,615,2022-05-20 13:37:38.908031,175
4,626,2022-05-20 13:37:39.103621,185
6,27,2022-05-20 12:19:16.182188,110
6,363,2022-05-20 12:19:14.906216,48
6,427,2022-05-20 12:19:16.900749,147
6,650,2022-05-20 12:19:14.417505,26
9,125,2022-05-20 12:19:10.208556,20
9,381,2022-05-20 12:19:10.415735,31
10,98,2022-05-20 13:08:27.538616,94
10,377,2022-05-20 13:08:29.516206,190
10,608,2022-05-20 13:08:26.764624,59
10,622,2022-05-20 13:08:27.688828,102
10,739,2022-05-20 13:08:27.223056,80
10,771,2022-05-20 13:08:27.63008,99
10,821,2022-05-20 13:08:29.326071,180
10,884,2022-05-20 13:08:27.863465,110
10,894,2022-05-20 13:08:29.496078,189
10,899,2022-05-20 13:08:25.563913,26
2,289,2022-05-20 13:37:47.093171,127
2,296,2022-05-20 13:37:47.161085,129
2,716,2022-05-20 13:37:47.311321,135
4,21,2022-05-20 13:37:39.477504,206
4,123,2022-05-20 13:37:38.336614,141
4,133,2022-05-20 13:37:37.65122,100
4,346,2022-05-20 13:37:37.700603,103
4,411,2022-05-20 13:37:39.042916,182
4,744,2022-05-20 13:37:39.674124,218
4,746,2022-05-20 13:37:38.310011,139
4,819,2022-05-20 13:37:39.065409,183
4,950,2022-05-20 13:37:39.401686,201
4,971,2022-05-20 13:37:37.995236,119
4,1022,2022-05-20 13:37:39.625413,215
5,428,2022-05-20 13:35:35.487764,12
5,964,2022-05-20 13:35:37.190421,115
6,5,2022-05-20 12:19:16.81665,143
6,9,2022-05-20 12:19:13.897402,3
6,79,2022-05-20 12:19:16.292085,116
6,288,2022-05-20 12:19:16.04211,104
6,550,2022-05-20 12:19:15.273584,65
6,741,2022-05-20 12:19:15.014858,54
6,800,2022-05-20 12:19:15.836163,93
6,944,2022-05-20 12:19:14.040278,10
6,987,2022-05-20 12:19:14.308221,22
8,412,2022-05-20 13:18:59.137567,133
8,530,2022-05-20 13:18:59.173354,134
8,631,2022-05-20 13:18:58.594976,115
10,128,2022-05-20 13:08:25.26094,14
10,309,2022-05-20 13:08:29.365399,182
10,533,2022-05-20 13:08:28.027939,118
10,798,2022-05-20 13:08:29.001814,166
10,818,2022-05-20 13:08:25.155801,10
10,828,2022-05-20 13:08:28.164098,126
4,205,2022-05-20 13:37:37.933814,115
4,229,2022-05-20 13:37:38.596825,157
4,715,2022-05-20 13:37:37.740283,105
4,802,2022-05-20 13:37:38.833745,171
4,859,2022-05-20 13:37:36.147158,19
4,907,2022-05-20 13:37:39.226394,191
4,956,2022-05-20 13:37:38.816648,170
5,89,2022-05-20 13:35:37.026033,108
6,562,2022-05-20 12:19:16.372391,120
6,707,2022-05-20 12:19:15.393241,71
6,730,2022-05-20 12:19:15.069279,56
8,16,2022-05-20 13:18:58.654734,117
8,312,2022-05-20 13:18:59.27156,137
8,418,2022-05-20 13:18:59.09457,132
8,852,2022-05-20 13:18:58.924293,126
8,1039,2022-05-20 13:18:55.855258,15
9,545,2022-05-20 12:19:10.377967,29
9,847,2022-05-20 12:19:10.436226,32
10,290,2022-05-20 13:08:26.742851,58
10,382,2022-05-20 13:08:27.438111,88
10,398,2022-05-20 13:08:28.50638,145
10,424,2022-05-20 13:08:28.398228,139
10,505,2022-05-20 13:08:28.908904,162
10,628,2022-05-20 13:08:28.521499,146
10,814,2022-05-20 13:08:29.138695,171
6,353,2022-05-20 12:19:15.615542,82
10,900,2022-05-20 13:08:29.683469,198
2,503,2022-05-20 13:37:47.252323,132
5,58,2022-05-20 13:35:37.147556,113
6,1020,2022-05-20 12:19:14.873447,46
8,110,2022-05-20 13:18:55.801488,12
10,193,2022-05-20 13:08:28.94184,163
10,234,2022-05-20 13:08:28.364463,137
10,345,2022-05-20 13:08:27.901751,112
1,293,2022-05-21 12:29:55.339491,54
1,329,2022-05-21 12:29:56.1009,85
1,807,2022-05-21 12:29:54.768483,19
2,186,2022-05-21 13:37:42.316477,151
2,402,2022-05-21 13:37:42.620518,169
2,658,2022-05-21 13:37:41.774978,122
2,815,2022-05-21 13:37:42.862208,184
